país Name,"país Code","serie Name","serie Code","1960 [YR1960]","2017 [YR2017]"
Liechtenstein,"LIE","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","NA","80.6"
Liechtenstein,"LIE","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","NA"
Liechtenstein,"LIE","Población, hombres","SP.POP.TOTL.MA.IN","NA","NA"
Liechtenstein,"LIE","Población, mujeres","SP.POP.TOTL.FE.IN","NA","NA"
Liechtenstein,"LIE","Población, total","SP.POP.TOTL","16495","37922"
Lituania,"LTU","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","72.9","80.1"
Lituania,"LTU","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","69.8473170731707","74.6707317073171"
Lituania,"LTU","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","66.94","69.5"
Lituania,"LTU","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","47544459558.9514"
Lituania,"LTU","Población, hombres","SP.POP.TOTL.MA.IN","1280906","1303100"
Lituania,"LTU","Población, mujeres","SP.POP.TOTL.FE.IN","1497644","1525303"
Lituania,"LTU","Población, total","SP.POP.TOTL","2778550","2828403"
Luxemburgo,"LUX","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","71.685","85.4"
Luxemburgo,"LUX","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","68.4463902439024","82.6853658536585"
Luxemburgo,"LUX","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","65.362","80.1"
Luxemburgo,"LUX","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","703925705.942958","62316359824.1281"
Luxemburgo,"LUX","Población, hombres","SP.POP.TOTL.MA.IN","155067","299699"
Luxemburgo,"LUX","Población, mujeres","SP.POP.TOTL.FE.IN","158903","296637"
Luxemburgo,"LUX","Población, total","SP.POP.TOTL","313970","596336"
Macedonia del Norte,"MKD","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","61.072","77.906"
Macedonia del Norte,"MKD","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","60.633","75.851"
Macedonia del Norte,"MKD","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","60.195","73.85"
Macedonia del Norte,"MKD","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","11279509013.9119"
Macedonia del Norte,"MKD","Población, hombres","SP.POP.TOTL.MA.IN","753383","1041429"
Macedonia del Norte,"MKD","Población, mujeres","SP.POP.TOTL.FE.IN","735284","1041731"
Macedonia del Norte,"MKD","Población, total","SP.POP.TOTL","1488667","2083160"
Madagascar,"MDG","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","40.954","67.91"
Madagascar,"MDG","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","39.962","66.312"
Madagascar,"MDG","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","39.042","64.73"
Madagascar,"MDG","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","673081724.076322","11499803806.5729"
Madagascar,"MDG","Población, hombres","SP.POP.TOTL.MA.IN","2592807","12752053"
Madagascar,"MDG","Población, mujeres","SP.POP.TOTL.FE.IN","2506566","12818842"
Madagascar,"MDG","Población, total","SP.POP.TOTL","5099373","25570895"
Malasia,"MYS","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","60.322","77.853"
Malasia,"MYS","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","59.466","75.452"
Malasia,"MYS","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","58.669","73.309"
Malasia,"MYS","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","1916241996.60264","314710259510.743"
Malasia,"MYS","Población, hombres","SP.POP.TOTL.MA.IN","4152611","16325473"
Malasia,"MYS","Población, mujeres","SP.POP.TOTL.FE.IN","4004495","15298791"
Malasia,"MYS","Población, total","SP.POP.TOTL","8157106","31624264"
Malawi,"MWI","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","38.335","66.21"
Malawi,"MWI","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","37.805","63.671"
Malawi,"MWI","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","37.239","61.018"
Malawi,"MWI","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","162956740.865183","6303292264.18905"
Malawi,"MWI","Población, hombres","SP.POP.TOTL.MA.IN","1751841","9225153"
Malawi,"MWI","Población, mujeres","SP.POP.TOTL.FE.IN","1866754","9396951"
Malawi,"MWI","Población, total","SP.POP.TOTL","3618595","18622104"
Maldivas,"MDV","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","37.429","78.799"
Maldivas,"MDV","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","37.397","77.649"
Maldivas,"MDV","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","37.204","76.711"
Maldivas,"MDV","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","4865546027.0157"
Maldivas,"MDV","Población, hombres","SP.POP.TOTL.MA.IN","48954","248100"
Maldivas,"MDV","Población, mujeres","SP.POP.TOTL.FE.IN","40933","188230"
Maldivas,"MDV","Población, total","SP.POP.TOTL","89887","436330"
Malí,"MLI","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","29.026","59.189"
Malí,"MLI","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","28.199","58.456"
Malí,"MLI","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","27.436","57.714"
Malí,"MLI","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","15334336143.644"
Malí,"MLI","Población, hombres","SP.POP.TOTL.MA.IN","2660862","9279064"
Malí,"MLI","Población, mujeres","SP.POP.TOTL.FE.IN","2602871","9262916"
Malí,"MLI","Población, total","SP.POP.TOTL","5263733","18541980"
Malta,"MLT","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","70.515","84.4"
Malta,"MLT","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","68.5952926829268","82.4536585365854"
Malta,"MLT","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","66.767","80.6"
Malta,"MLT","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","12518134319.0893"
Malta,"MLT","Población, hombres","SP.POP.TOTL.MA.IN","158063","235043"
Malta,"MLT","Población, mujeres","SP.POP.TOTL.FE.IN","168487","232956"
Malta,"MLT","Población, total","SP.POP.TOTL","326550","467999"
Mariana,"MNP","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","NA","NA"
Mariana,"MNP","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","NA","NA"
Mariana,"MNP","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","NA","NA"
Mariana,"MNP","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","1593000000"
Mariana,"MNP","Población, hombres","SP.POP.TOTL.MA.IN","NA","NA"
Mariana,"MNP","Población, mujeres","SP.POP.TOTL.FE.IN","NA","NA"
Mariana,"MNP","Población, total","SP.POP.TOTL","10035","55144"
Marruecos,"MAR","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","49.806","77.217"
Marruecos,"MAR","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","48.458","76.059"
Marruecos,"MAR","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","47.152","74.86"
Marruecos,"MAR","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","2037150716.33238","109708728848.535"
Marruecos,"MAR","Población, hombres","SP.POP.TOTL.MA.IN","6142937","17701043"
Marruecos,"MAR","Población, mujeres","SP.POP.TOTL.FE.IN","6185595","18038537"
Marruecos,"MAR","Población, total","SP.POP.TOTL","12328532","35739580"
Mauricio,"MUS","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","60.626","77.89"
Mauricio,"MUS","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","58.7452195121951","74.5146341463415"
Mauricio,"MUS","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","56.954","71.3"
Mauricio,"MUS","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","13266427697.2513"
Mauricio,"MUS","Población, hombres","SP.POP.TOTL.MA.IN","328768","625519"
Mauricio,"MUS","Población, mujeres","SP.POP.TOTL.FE.IN","330583","639094"
Mauricio,"MUS","Población, total","SP.POP.TOTL","659351","1264613"
Mauritania,"MRT","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","43.92","64.918"
Mauritania,"MRT","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","43.488","63.384"
Mauritania,"MRT","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","43.067","61.861"
Mauritania,"MRT","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","92609222.6912849","5024708655.99147"
Mauritania,"MRT","Población, hombres","SP.POP.TOTL.MA.IN","425066","2227764"
Mauritania,"MRT","Población, mujeres","SP.POP.TOTL.FE.IN","433102","2192420"
Mauritania,"MRT","Población, total","SP.POP.TOTL","858168","4420184"
México,"MEX","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","59.139","79.71"
México,"MEX","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","57.082","77.305"
México,"MEX","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","55.091","74.917"
México,"MEX","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","13040000000","1150887823404.18"
México,"MEX","Población, hombres","SP.POP.TOTL.MA.IN","19017553","64311945"
México,"MEX","Población, mujeres","SP.POP.TOTL.FE.IN","19156559","64851331"
México,"MEX","Población, total","SP.POP.TOTL","38174112","129163276"
Micronesia (Estados Federados de),"FSM","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","58.15","70.509"
Micronesia (Estados Federados de),"FSM","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","57.58","69.316"
Micronesia (Estados Federados de),"FSM","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","57.05","68.118"
Micronesia (Estados Federados de),"FSM","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","336427500"
Micronesia (Estados Federados de),"FSM","Población, hombres","SP.POP.TOTL.MA.IN","22941","54096"
Micronesia (Estados Federados de),"FSM","Población, mujeres","SP.POP.TOTL.FE.IN","21596","51448"
Micronesia (Estados Federados de),"FSM","Población, total","SP.POP.TOTL","44537","105544"
Mónaco,"MCO","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","NA","NA"
Mónaco,"MCO","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","NA","NA"
Mónaco,"MCO","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","NA","NA"
Mónaco,"MCO","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","NA"
Mónaco,"MCO","Población, hombres","SP.POP.TOTL.MA.IN","NA","NA"
Mónaco,"MCO","Población, mujeres","SP.POP.TOTL.FE.IN","NA","NA"
Mónaco,"MCO","Población, total","SP.POP.TOTL","22452","38695"
Mongolia,"MNG","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","50.687","73.729"
Mongolia,"MNG","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","48.392","69.465"
Mongolia,"MNG","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","46.161","65.44"
Mongolia,"MNG","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","11433635875.9316"
Mongolia,"MNG","Población, hombres","SP.POP.TOTL.MA.IN","469843","1521446"
Mongolia,"MNG","Población, mujeres","SP.POP.TOTL.FE.IN","485662","1554201"
Mongolia,"MNG","Población, total","SP.POP.TOTL","955505","3075647"
Montenegro,"MNE","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","64.961","79.623"
Montenegro,"MNE","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","63.82","77.271"
Montenegro,"MNE","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","62.51","74.889"
Montenegro,"MNE","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","4844592066.71174"
Montenegro,"MNE","Población, hombres","SP.POP.TOTL.MA.IN","233976","307060"
Montenegro,"MNE","Población, mujeres","SP.POP.TOTL.FE.IN","246603","315313"
Montenegro,"MNE","Población, total","SP.POP.TOTL","480579","622373"
Mozambique,"MOZ","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","36.381","60.966"
Mozambique,"MOZ","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","35.026","58.872"
Mozambique,"MOZ","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","33.692","56.671"
Mozambique,"MOZ","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","12645508633.7664"
Mozambique,"MOZ","Población, hombres","SP.POP.TOTL.MA.IN","3610372","14490334"
Mozambique,"MOZ","Población, mujeres","SP.POP.TOTL.FE.IN","3778323","15178500"
Mozambique,"MOZ","Población, total","SP.POP.TOTL","7388695","29668834"
Myanmar,"MMR","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","45.744","69.086"
Myanmar,"MMR","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","42.714","66.744"
Myanmar,"MMR","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","39.872","64.358"
Myanmar,"MMR","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","67068745521.3823"
Myanmar,"MMR","Población, hombres","SP.POP.TOTL.MA.IN","10253911","26067525"
Myanmar,"MMR","Población, mujeres","SP.POP.TOTL.FE.IN","10732212","27303084"
Myanmar,"MMR","Población, total","SP.POP.TOTL","20986123","53370609"
Namibia,"NAM","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","49.111","67.724"
Namibia,"NAM","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","46.91","64.85"
Namibia,"NAM","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","44.758","61.821"
Namibia,"NAM","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","13253698014.7075"
Namibia,"NAM","Población, hombres","SP.POP.TOTL.MA.IN","297457","1232670"
Namibia,"NAM","Población, mujeres","SP.POP.TOTL.FE.IN","305087","1301124"
Namibia,"NAM","Población, total","SP.POP.TOTL","602544","2533794"
Nauru,"NRU","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","NA","NA"
Nauru,"NRU","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","NA","NA"
Nauru,"NRU","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","NA","NA"
Nauru,"NRU","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","113884908.36413"
Nauru,"NRU","Población, hombres","SP.POP.TOTL.MA.IN","NA","NA"
Nauru,"NRU","Población, mujeres","SP.POP.TOTL.FE.IN","NA","NA"
Nauru,"NRU","Población, total","SP.POP.TOTL","4433","12876"
Nepal,"NPL","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","35.304","72.247"
Nepal,"NPL","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","35.197","70.604"
Nepal,"NPL","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","35.044","68.983"
Nepal,"NPL","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","508334413.965087","24880266905.4961"
Nepal,"NPL","Población, hombres","SP.POP.TOTL.MA.IN","5011684","14225608"
Nepal,"NPL","Población, mujeres","SP.POP.TOTL.FE.IN","5051327","15079390"
Nepal,"NPL","Población, total","SP.POP.TOTL","10063011","29304998"
Nicaragua,"NIC","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","48.35","78.628"
Nicaragua,"NIC","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","47.03","75.653"
Nicaragua,"NIC","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","45.712","72.603"
Nicaragua,"NIC","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","223854666.666667","13814261535.5434"
Nicaragua,"NIC","Población, hombres","SP.POP.TOTL.MA.IN","885731","3065366"
Nicaragua,"NIC","Población, mujeres","SP.POP.TOTL.FE.IN","888968","3152215"
Nicaragua,"NIC","Población, total","SP.POP.TOTL","1774699","6217581"
Níger,"NER","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","35.471","61.496"
Níger,"NER","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","35.045","60.422"
Níger,"NER","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","34.547","59.435"
Níger,"NER","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","449526872.565561","8119710126.3489"
Níger,"NER","Población, hombres","SP.POP.TOTL.MA.IN","1596477","10769779"
Níger,"NER","Población, mujeres","SP.POP.TOTL.FE.IN","1792287","10707569"
Níger,"NER","Población, total","SP.POP.TOTL","3388764","21477348"
Nigeria,"NGA","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","38.445","54.69"
Nigeria,"NGA","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","36.975","53.875"
Nigeria,"NGA","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","35.575","53.087"
Nigeria,"NGA","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","4196092258.15484","375745486520.656"
Nigeria,"NGA","Población, hombres","SP.POP.TOTL.MA.IN","22530196","96729234"
Nigeria,"NGA","Población, mujeres","SP.POP.TOTL.FE.IN","22607616","94157077"
Nigeria,"NGA","Población, total","SP.POP.TOTL","45137812","190886311"
Noruega,"NOR","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","75.87","84.2"
Noruega,"NOR","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","73.549756097561","82.509756097561"
Noruega,"NOR","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","71.34","80.9"
Noruega,"NOR","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","5163271598.15702","399488897844.046"
Noruega,"NOR","Población, hombres","SP.POP.TOTL.MA.IN","1783839","2662423"
Noruega,"NOR","Población, mujeres","SP.POP.TOTL.FE.IN","1797400","2614545"
Noruega,"NOR","Población, total","SP.POP.TOTL","3581239","5276968"
Nueva Caledonia,"NCL","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","61.2","79.3"
Nueva Caledonia,"NCL","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","58.6390243902439","77.1487804878049"
Nueva Caledonia,"NCL","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","56.2","75.1"
Nueva Caledonia,"NCL","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","NA"
Nueva Caledonia,"NCL","Población, hombres","SP.POP.TOTL.MA.IN","41644","141290"
Nueva Caledonia,"NCL","Población, mujeres","SP.POP.TOTL.FE.IN","37356","139170"
Nueva Caledonia,"NCL","Población, total","SP.POP.TOTL","79000","280460"
Nueva Zelandia,"NZL","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","73.9","83.4"
Nueva Zelandia,"NZL","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","71.2365853658537","81.6585365853659"
Nueva Zelandia,"NZL","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","68.7","80"
Nueva Zelandia,"NZL","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","5485854791.97096","204139049908.52"
Nueva Zelandia,"NZL","Población, hombres","SP.POP.TOTL.MA.IN","1191849","2357337"
Nueva Zelandia,"NZL","Población, mujeres","SP.POP.TOTL.FE.IN","1179951","2436563"
Nueva Zelandia,"NZL","Población, total","SP.POP.TOTL","2371800","4793900"
Omán,"OMN","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","43.504","79.706"
Omán,"OMN","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","42.672","77.258"
Omán,"OMN","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","41.87","75.553"
Omán,"OMN","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","70783875162.5488"
Omán,"OMN","Población, hombres","SP.POP.TOTL.MA.IN","273280","3052702"
Omán,"OMN","Población, mujeres","SP.POP.TOTL.FE.IN","278460","1583560"
Omán,"OMN","Población, total","SP.POP.TOTL","551740","4636262"
Países Bajos,"NLD","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","75.38","83.2"
Países Bajos,"NLD","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","73.3926829268293","81.5609756097561"
Países Bajos,"NLD","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","71.5","80"
Países Bajos,"NLD","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","12276734172.0828","830572618849.828"
Países Bajos,"NLD","Población, hombres","SP.POP.TOTL.MA.IN","5719411","8523714"
Países Bajos,"NLD","Población, mujeres","SP.POP.TOTL.FE.IN","5767220","8607582"
Países Bajos,"NLD","Población, total","SP.POP.TOTL","11486631","17131296"
Pakistán,"PAK","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","45.478","67.696"
Pakistán,"PAK","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","45.265","66.629"
Pakistán,"PAK","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","45.105","65.634"
Pakistán,"PAK","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","3707055900.88198","304951818494.066"
Pakistán,"PAK","Población, hombres","SP.POP.TOTL.MA.IN","24056248","101199353"
Pakistán,"PAK","Población, mujeres","SP.POP.TOTL.FE.IN","20852045","95816602"
Pakistán,"PAK","Población, total","SP.POP.TOTL","44908293","197015955"
Palau,"PLW","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","NA","NA"
Palau,"PLW","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","NA","NA"
Palau,"PLW","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","NA","NA"
Palau,"PLW","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","289823500"
Palau,"PLW","Población, hombres","SP.POP.TOTL.MA.IN","NA","NA"
Palau,"PLW","Población, mujeres","SP.POP.TOTL.FE.IN","NA","NA"
Palau,"PLW","Población, total","SP.POP.TOTL","9642","21729"
Panamá,"PAN","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","61.944","81.251"
Panamá,"PAN","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","60.862","78.195"
Panamá,"PAN","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","59.87","75.29"
Panamá,"PAN","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","537147100","62283756584.4322"
Panamá,"PAN","Población, hombres","SP.POP.TOTL.MA.IN","578236","2053741"
Panamá,"PAN","Población, mujeres","SP.POP.TOTL.FE.IN","554685","2044846"
Panamá,"PAN","Población, total","SP.POP.TOTL","1132921","4098587"
Papua Nueva Guinea,"PNG","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","43.743","68.255"
Papua Nueva Guinea,"PNG","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","41.891","65.705"
Papua Nueva Guinea,"PNG","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","40.303","63.282"
Papua Nueva Guinea,"PNG","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","230496032.981216","20536314601.1039"
Papua Nueva Guinea,"PNG","Población, hombres","SP.POP.TOTL.MA.IN","1039665","4197478"
Papua Nueva Guinea,"PNG","Población, mujeres","SP.POP.TOTL.FE.IN","971012","4053684"
Papua Nueva Guinea,"PNG","Población, total","SP.POP.TOTL","2010677","8251162"
Paraguay,"PRY","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","65.822","75.482"
Paraguay,"PRY","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","63.879","73.211"
Paraguay,"PRY","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","61.862","71.091"
Paraguay,"PRY","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","39667400816.2126"
Paraguay,"PRY","Población, hombres","SP.POP.TOTL.MA.IN","936902","3454926"
Paraguay,"PRY","Población, mujeres","SP.POP.TOTL.FE.IN","965973","3356371"
Paraguay,"PRY","Población, total","SP.POP.TOTL","1902875","6811297"
Perú,"PER","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","48.99","77.893"
Perú,"PER","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","47.694","75.22"
Perú,"PER","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","46.455","72.603"
Perú,"PER","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","2571908062.07692","211389272242.157"
Perú,"PER","Población, hombres","SP.POP.TOTL.MA.IN","5056794","16065106"
Perú,"PER","Población, mujeres","SP.POP.TOTL.FE.IN","5004721","16100379"
Perú,"PER","Población, total","SP.POP.TOTL","10061515","32165485"
Polinesia Francesa,"PYF","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","57.888","79.372"
Polinesia Francesa,"PYF","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","56.282","76.996"
Polinesia Francesa,"PYF","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","54.899","74.853"
Polinesia Francesa,"PYF","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","NA"
Polinesia Francesa,"PYF","Población, hombres","SP.POP.TOTL.MA.IN","40149","144106"
Polinesia Francesa,"PYF","Población, mujeres","SP.POP.TOTL.FE.IN","37927","138901"
Polinesia Francesa,"PYF","Población, total","SP.POP.TOTL","78076","283007"
Polonia,"POL","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","70.6","82"
Polonia,"POL","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","67.6804878048781","77.8512195121951"
Polonia,"POL","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","64.9","73.9"
Polonia,"POL","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","526465839002.568"
Polonia,"POL","Población, hombres","SP.POP.TOTL.MA.IN","14335301","18339220"
Polonia,"POL","Población, mujeres","SP.POP.TOTL.FE.IN","15302149","19635606"
Polonia,"POL","Población, total","SP.POP.TOTL","29637450","37974826"
Portugal,"PRT","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","65.668","84.3"
Portugal,"PRT","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","62.8089268292683","81.1243902439025"
Portugal,"PRT","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","60.086","78.1"
Portugal,"PRT","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","3193200404.37297","219308128887.409"
Portugal,"PRT","Población, hombres","SP.POP.TOTL.MA.IN","4238063","4874667"
