user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained,DoW,channel_code,is_correct_lang
a100006226,2018-01-30,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006227,2018-01-30,Push,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006228,2018-01-30,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006229,2018-01-30,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006230,2018-01-30,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006231,2018-01-31,Push,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006232,2018-01-31,Facebook,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006233,2018-01-31,Instagram,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006234,2018-01-31,Instagram,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006235,2018-01-31,Facebook,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006236,2018-01-31,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006237,2018-01-31,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006238,2018-01-01,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006239,2018-01-01,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006240,2018-01-01,Push,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006241,2018-01-01,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006242,2018-01-01,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006243,2018-01-01,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006244,2018-01-01,Push,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006245,2018-01-02,Facebook,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006246,2018-01-02,Instagram,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006247,2018-01-02,Instagram,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006248,2018-01-02,Facebook,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006249,2018-01-02,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006250,2018-01-02,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006251,2018-01-02,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006252,2018-01-03,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006253,2018-01-03,Push,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006254,2018-01-03,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006255,2018-01-03,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006256,2018-01-03,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006257,2018-01-03,Push,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006258,2018-01-03,Facebook,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006259,2018-01-04,Instagram,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006260,2018-01-04,Instagram,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006261,2018-01-04,Facebook,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006262,2018-01-04,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006263,2018-01-04,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006264,2018-01-04,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006265,2018-01-04,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006266,2018-01-05,Push,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006267,2018-01-05,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006268,2018-01-05,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006269,2018-01-05,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006270,2018-01-05,Push,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006271,2018-01-05,Facebook,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006272,2018-01-05,Instagram,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006273,2018-01-06,Instagram,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006274,2018-01-06,Facebook,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006275,2018-01-06,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006276,2018-01-06,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006277,2018-01-06,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006278,2018-01-06,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006279,2018-01-06,Push,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006280,2018-01-07,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006281,2018-01-07,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006282,2018-01-07,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006283,2018-01-07,Push,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006284,2018-01-07,Facebook,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006285,2018-01-07,Instagram,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006286,2018-01-08,Instagram,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006287,2018-01-08,Facebook,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006288,2018-01-08,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006289,2018-01-08,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006290,2018-01-08,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006291,2018-01-08,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006292,2018-01-08,Push,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006293,2018-01-09,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006294,2018-01-09,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006295,2018-01-09,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006296,2018-01-09,Push,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006297,2018-01-09,Facebook,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006298,2018-01-09,Instagram,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006299,2018-01-09,Instagram,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006300,2018-01-10,Facebook,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006301,2018-01-10,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006302,2018-01-10,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006303,2018-01-10,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006304,2018-01-10,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006305,2018-01-10,Push,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006306,2018-01-10,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006307,2018-01-11,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006308,2018-01-11,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006309,2018-01-11,Push,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006310,2018-01-11,Facebook,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006311,2018-01-11,Instagram,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006312,2018-01-11,Instagram,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006313,2018-01-11,Facebook,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006314,2018-01-12,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006315,2018-01-12,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006316,2018-01-12,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006317,2018-01-12,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006318,2018-01-12,Push,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006319,2018-01-12,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006320,2018-01-12,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006321,2018-01-13,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006322,2018-01-13,Push,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006323,2018-01-13,Facebook,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006324,2018-01-13,Instagram,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006325,2018-01-13,Instagram,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006326,2018-01-13,Facebook,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006327,2018-01-13,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006328,2018-01-14,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006329,2018-01-14,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006330,2018-01-14,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006331,2018-01-14,Push,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006332,2018-01-14,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006333,2018-01-14,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006334,2018-01-14,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006335,2018-01-15,Push,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006336,2018-01-15,Facebook,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006337,2018-01-15,Instagram,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006338,2018-01-15,Instagram,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006339,2018-01-15,Facebook,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006340,2018-01-15,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006341,2018-01-15,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006342,2018-01-16,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006343,2018-01-16,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006344,2018-01-16,Push,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006345,2018-01-16,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006346,2018-01-16,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006347,2018-01-16,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006348,2018-01-16,Push,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006349,2018-01-17,Facebook,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006350,2018-01-17,Instagram,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006351,2018-01-17,Instagram,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006352,2018-01-17,Facebook,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006353,2018-01-17,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006354,2018-01-17,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006355,2018-01-17,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006356,2018-01-18,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006357,2018-01-18,Push,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006358,2018-01-18,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006359,2018-01-18,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006360,2018-01-18,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006361,2018-01-18,Push,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006362,2018-01-18,Facebook,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006363,2018-01-19,Instagram,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006364,2018-01-19,Instagram,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006365,2018-01-19,Facebook,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006366,2018-01-19,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006367,2018-01-19,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006368,2018-01-19,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006369,2018-01-19,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006370,2018-01-20,Push,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006371,2018-01-20,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006372,2018-01-20,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006373,2018-01-20,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006374,2018-01-20,Push,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006375,2018-01-20,Facebook,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006376,2018-01-20,Instagram,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006377,2018-01-21,Instagram,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006378,2018-01-21,Facebook,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006379,2018-01-21,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006380,2018-01-26,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006381,2018-01-26,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006382,2018-01-27,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006383,2018-01-27,Push,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006384,2018-01-27,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006385,2018-01-27,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006386,2018-01-27,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006387,2018-01-27,Push,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006388,2018-01-27,Facebook,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006389,2018-01-28,Instagram,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006390,2018-01-28,Instagram,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006391,2018-01-28,Facebook,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006392,2018-01-28,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006393,2018-01-28,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006394,2018-01-28,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006395,2018-01-28,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006396,2018-01-29,Push,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006397,2018-01-29,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006398,2018-01-29,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006399,2018-01-29,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006400,2018-01-29,Push,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006401,2018-01-29,Facebook,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006402,2018-01-29,Instagram,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006403,2018-01-30,Instagram,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006404,2018-01-30,Facebook,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006405,2018-01-30,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006406,2018-01-30,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006407,2018-01-30,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006408,2018-01-30,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006409,2018-01-30,Push,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006410,2018-01-31,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006411,2018-01-31,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006412,2018-01-31,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006413,2018-01-31,Push,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006414,2018-01-31,Facebook,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006415,2018-01-31,Instagram,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006416,2018-01-31,Instagram,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006417,2018-01-01,Facebook,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006418,2018-01-01,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006419,2018-01-01,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006420,2018-01-01,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006421,2018-01-01,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006422,2018-01-01,Push,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006423,2018-01-01,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006424,2018-01-02,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006425,2018-01-02,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006426,2018-01-02,Push,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006427,2018-01-02,Facebook,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006428,2018-01-02,Instagram,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006429,2018-01-02,Instagram,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006430,2018-01-02,Facebook,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006431,2018-01-03,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006432,2018-01-03,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006433,2018-01-03,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006434,2018-01-03,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006435,2018-01-03,Push,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006436,2018-01-03,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006437,2018-01-03,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006438,2018-01-04,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006439,2018-01-04,Push,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006440,2018-01-04,Facebook,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006441,2018-01-04,Instagram,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006442,2018-01-04,Instagram,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006443,2018-01-04,Facebook,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006444,2018-01-04,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006445,2018-01-05,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006446,2018-01-05,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006447,2018-01-05,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006448,2018-01-05,Push,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006449,2018-01-05,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006450,2018-01-05,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006451,2018-01-05,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006452,2018-01-06,Push,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006453,2018-01-06,Facebook,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006454,2018-01-06,Instagram,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006455,2018-01-06,Instagram,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006456,2018-01-06,Facebook,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006457,2018-01-06,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006458,2018-01-06,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006459,2018-01-07,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006460,2018-01-07,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006461,2018-01-07,Push,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006462,2018-01-07,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006463,2018-01-07,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006464,2018-01-07,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006465,2018-01-08,Push,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006466,2018-01-08,Facebook,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006467,2018-01-08,Instagram,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006468,2018-01-08,Instagram,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006469,2018-01-08,Facebook,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006470,2018-01-08,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006471,2018-01-08,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006472,2018-01-09,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006473,2018-01-09,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006474,2018-01-09,Push,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006475,2018-01-09,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006476,2018-01-09,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006477,2018-01-09,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006478,2018-01-09,Push,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006479,2018-01-10,Facebook,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006480,2018-01-10,Instagram,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006481,2018-01-10,Instagram,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006482,2018-01-10,Facebook,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100006483,2018-01-10,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100006484,2018-01-10,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100006485,2018-01-10,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100006486,2018-01-11,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100006487,2018-01-11,Push,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100006488,2018-01-11,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100006489,2018-01-11,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
