,station,date,element,value
50046,USW00014765,20130525,WSF5,143
50047,USW00014765,20130525,WT01,1
50048,USW00014765,20130526,TMAX,161
50049,USW00014765,20130526,TMIN,56
50050,USW00014765,20130526,PRCP,10
50051,USW00014765,20130526,SNOW,0
50052,USW00014765,20130526,SNWD,0
50053,USW00014765,20130526,AWND,56
50054,USW00014765,20130526,TAVG,97
50055,USW00014765,20130526,WDF2,300
50056,USW00014765,20130526,WDF5,310
50057,USW00014765,20130526,WSF2,125
50058,USW00014765,20130526,WSF5,179
50059,USW00014765,20130527,TMAX,228
50060,USW00014765,20130527,TMIN,50
50061,USW00014765,20130527,PRCP,0
50062,USW00014765,20130527,SNOW,0
50063,USW00014765,20130527,SNWD,0
50064,USW00014765,20130527,AWND,43
50065,USW00014765,20130527,TAVG,142
50066,USW00014765,20130527,WDF2,290
50067,USW00014765,20130527,WDF5,330
50068,USW00014765,20130527,WSF2,94
50069,USW00014765,20130527,WSF5,134
50070,USW00014765,20130528,TMAX,217
50071,USW00014765,20130528,TMIN,78
50072,USW00014765,20130528,PRCP,5
50073,USW00014765,20130528,SNOW,0
50074,USW00014765,20130528,SNWD,0
50075,USW00014765,20130528,AWND,26
50076,USW00014765,20130528,TAVG,157
50077,USW00014765,20130528,WDF2,150
50078,USW00014765,20130528,WDF5,140
50079,USW00014765,20130528,WSF2,72
50080,USW00014765,20130528,WSF5,89
50081,USW00014765,20130528,WT01,1
50082,USW00014765,20130529,TMAX,244
50083,USW00014765,20130529,TMIN,139
50084,USW00014765,20130529,PRCP,178
50085,USW00014765,20130529,SNOW,0
50086,USW00014765,20130529,SNWD,0
50087,USW00014765,20130529,AWND,31
50088,USW00014765,20130529,TAVG,168
50089,USW00014765,20130529,WDF2,290
50090,USW00014765,20130529,WDF5,300
50091,USW00014765,20130529,WSF2,72
50092,USW00014765,20130529,WSF5,116
50093,USW00014765,20130530,TMAX,322
50094,USW00014765,20130530,TMIN,161
50095,USW00014765,20130530,PRCP,18
50096,USW00014765,20130530,SNOW,0
50097,USW00014765,20130530,SNWD,0
50098,USW00014765,20130530,AWND,34
50099,USW00014765,20130530,TAVG,233
50100,USW00014765,20130530,WDF2,220
50101,USW00014765,20130530,WDF5,230
50102,USW00014765,20130530,WSF2,72
50103,USW00014765,20130530,WSF5,103
50104,USW00014765,20130531,TMAX,333
50105,USW00014765,20130531,TMIN,189
50106,USW00014765,20130531,PRCP,0
50107,USW00014765,20130531,SNOW,0
50108,USW00014765,20130531,SNWD,0
50109,USW00014765,20130531,AWND,35
50110,USW00014765,20130531,TAVG,265
50111,USW00014765,20130531,WDF2,220
50112,USW00014765,20130531,WDF5,220
50113,USW00014765,20130531,WSF2,89
50114,USW00014765,20130531,WSF5,107
50115,USW00014765,20130531,WT01,1
50116,USW00014765,20130601,TMAX,317
50117,USW00014765,20130601,TMIN,172
50118,USW00014765,20130601,PRCP,0
50119,USW00014765,20130601,SNOW,0
50120,USW00014765,20130601,SNWD,0
50121,USW00014765,20130601,AWND,45
50122,USW00014765,20130601,TAVG,253
50123,USW00014765,20130601,WDF2,200
50124,USW00014765,20130601,WDF5,210
50125,USW00014765,20130601,WSF2,98
50126,USW00014765,20130601,WSF5,130
50127,USW00014765,20130602,TMAX,306
50128,USW00014765,20130602,TMIN,183
50129,USW00014765,20130602,PRCP,0
50130,USW00014765,20130602,SNOW,0
50131,USW00014765,20130602,SNWD,0
50132,USW00014765,20130602,AWND,55
50133,USW00014765,20130602,TAVG,230
50134,USW00014765,20130602,WDF2,210
50135,USW00014765,20130602,WDF5,200
50136,USW00014765,20130602,WSF2,130
50137,USW00014765,20130602,WSF5,165
50138,USW00014765,20130603,TMAX,228
50139,USW00014765,20130603,TMIN,178
50140,USW00014765,20130603,PRCP,198
50141,USW00014765,20130603,SNOW,0
50142,USW00014765,20130603,SNWD,0
50143,USW00014765,20130603,AWND,35
50144,USW00014765,20130603,TAVG,197
50145,USW00014765,20130603,WDF2,310
50146,USW00014765,20130603,WDF5,310
50147,USW00014765,20130603,WSF2,72
50148,USW00014765,20130603,WSF5,98
50149,USW00014765,20130604,TMAX,228
50150,USW00014765,20130604,TMIN,122
50151,USW00014765,20130604,PRCP,0
50152,USW00014765,20130604,SNOW,0
50153,USW00014765,20130604,SNWD,0
50154,USW00014765,20130604,AWND,44
50155,USW00014765,20130604,TAVG,182
50156,USW00014765,20130604,WDF2,310
50157,USW00014765,20130604,WDF5,310
50158,USW00014765,20130604,WSF2,89
50159,USW00014765,20130604,WSF5,112
50160,USW00014765,20130605,TMAX,222
50161,USW00014765,20130605,TMIN,100
50162,USW00014765,20130605,PRCP,0
50163,USW00014765,20130605,SNOW,0
50164,USW00014765,20130605,SNWD,0
50165,USW00014765,20130605,AWND,30
50166,USW00014765,20130605,TAVG,174
50167,USW00014765,20130605,WDF2,200
50168,USW00014765,20130605,WDF5,150
50169,USW00014765,20130605,WSF2,72
50170,USW00014765,20130605,WSF5,94
50171,USW00014765,20130606,TMAX,217
50172,USW00014765,20130606,TMIN,111
50173,USW00014765,20130606,PRCP,0
50174,USW00014765,20130606,SNOW,0
50175,USW00014765,20130606,SNWD,0
50176,USW00014765,20130606,AWND,27
50177,USW00014765,20130606,TAVG,160
50178,USW00014765,20130606,WDF2,160
50179,USW00014765,20130606,WDF5,170
50180,USW00014765,20130606,WSF2,72
50181,USW00014765,20130606,WSF5,94
50182,USW00014765,20130606,WT01,1
50183,USW00014765,20130607,TMAX,161
50184,USW00014765,20130607,TMIN,133
50185,USW00014765,20130607,PRCP,820
50186,USW00014765,20130607,SNOW,0
50187,USW00014765,20130607,SNWD,0
50188,USW00014765,20130607,AWND,43
50189,USW00014765,20130607,TAVG,151
50190,USW00014765,20130607,WDF2,20
50191,USW00014765,20130607,WDF5,30
50192,USW00014765,20130607,WSF2,81
50193,USW00014765,20130607,WSF5,112
50194,USW00014765,20130607,WT01,1
50195,USW00014765,20130608,TMAX,261
50196,USW00014765,20130608,TMIN,128
50197,USW00014765,20130608,PRCP,224
50198,USW00014765,20130608,SNOW,0
50199,USW00014765,20130608,SNWD,0
50200,USW00014765,20130608,AWND,49
50201,USW00014765,20130608,TAVG,171
50202,USW00014765,20130608,WDF2,360
50203,USW00014765,20130608,WDF5,290
50204,USW00014765,20130608,WSF2,94
50205,USW00014765,20130608,WSF5,103
50206,USW00014765,20130609,TMAX,267
50207,USW00014765,20130609,TMIN,150
50208,USW00014765,20130609,PRCP,0
50209,USW00014765,20130609,SNOW,0
50210,USW00014765,20130609,SNWD,0
50211,USW00014765,20130609,AWND,33
50212,USW00014765,20130609,TAVG,212
50213,USW00014765,20130609,WDF2,270
50214,USW00014765,20130609,WDF5,310
50215,USW00014765,20130609,WSF2,72
50216,USW00014765,20130609,WSF5,89
50217,USW00014765,20130610,TMAX,217
50218,USW00014765,20130610,TMIN,139
50219,USW00014765,20130610,PRCP,368
50220,USW00014765,20130610,SNOW,0
50221,USW00014765,20130610,SNWD,0
50222,USW00014765,20130610,AWND,22
50223,USW00014765,20130610,TAVG,191
50224,USW00014765,20130610,WDF2,90
50225,USW00014765,20130610,WDF5,100
50226,USW00014765,20130610,WSF2,58
50227,USW00014765,20130610,WSF5,94
50228,USW00014765,20130610,WT01,1
50229,USW00014765,20130611,TMAX,256
50230,USW00014765,20130611,TMIN,150
50231,USW00014765,20130611,PRCP,229
50232,USW00014765,20130611,SNOW,0
50233,USW00014765,20130611,SNWD,0
50234,USW00014765,20130611,AWND,23
50235,USW00014765,20130611,TAVG,182
50236,USW00014765,20130611,WDF2,200
50237,USW00014765,20130611,WDF5,310
50238,USW00014765,20130611,WSF2,81
50239,USW00014765,20130611,WSF5,98
50240,USW00014765,20130612,TMAX,228
50241,USW00014765,20130612,TMIN,150
50242,USW00014765,20130612,PRCP,0
50243,USW00014765,20130612,SNOW,0
50244,USW00014765,20130612,SNWD,0
50245,USW00014765,20130612,AWND,58
50246,USW00014765,20130612,TAVG,185
50247,USW00014765,20130612,WDF2,310
50248,USW00014765,20130612,WDF5,300
50249,USW00014765,20130612,WSF2,107
50250,USW00014765,20130612,WSF5,161
50251,USW00014765,20130613,TMAX,172
50252,USW00014765,20130613,TMIN,117
50253,USW00014765,20130613,PRCP,145
50254,USW00014765,20130613,SNOW,0
50255,USW00014765,20130613,SNWD,0
50256,USW00014765,20130613,AWND,32
50257,USW00014765,20130613,TAVG,157
50258,USW00014765,20130613,WDF2,30
50259,USW00014765,20130613,WDF5,20
50260,USW00014765,20130613,WSF2,94
50261,USW00014765,20130613,WSF5,130
50262,USW00014765,20130613,WT01,1
50263,USW00014765,20130614,TMAX,222
50264,USW00014765,20130614,TMIN,117
50265,USW00014765,20130614,PRCP,300
50266,USW00014765,20130614,SNOW,0
50267,USW00014765,20130614,SNWD,0
50268,USW00014765,20130614,AWND,57
50269,USW00014765,20130614,TAVG,149
50270,USW00014765,20130614,WDF2,20
50271,USW00014765,20130614,WDF5,10
50272,USW00014765,20130614,WSF2,107
50273,USW00014765,20130614,WSF5,157
50274,USW00014765,20130614,WT01,1
50275,USW00014765,20130615,TMAX,261
50276,USW00014765,20130615,TMIN,161
50277,USW00014765,20130615,PRCP,0
50278,USW00014765,20130615,SNOW,0
50279,USW00014765,20130615,SNWD,0
50280,USW00014765,20130615,AWND,34
50281,USW00014765,20130615,TAVG,207
50282,USW00014765,20130615,WDF2,350
50283,USW00014765,20130615,WDF5,260
50284,USW00014765,20130615,WSF2,72
50285,USW00014765,20130615,WSF5,94
50286,USW00014765,20130616,TMAX,250
50287,USW00014765,20130616,TMIN,128
50288,USW00014765,20130616,PRCP,0
50289,USW00014765,20130616,SNOW,0
50290,USW00014765,20130616,SNWD,0
50291,USW00014765,20130616,AWND,37
50292,USW00014765,20130616,TAVG,197
50293,USW00014765,20130616,WDF2,200
50294,USW00014765,20130616,WDF5,190
50295,USW00014765,20130616,WSF2,81
50296,USW00014765,20130616,WSF5,103
50297,USW00014765,20130617,TMAX,289
50298,USW00014765,20130617,TMIN,167
50299,USW00014765,20130617,PRCP,3
50300,USW00014765,20130617,SNOW,0
50301,USW00014765,20130617,SNWD,0
50302,USW00014765,20130617,AWND,38
50303,USW00014765,20130617,TAVG,230
50304,USW00014765,20130617,WDF2,350
50305,USW00014765,20130617,WDF5,340
50306,USW00014765,20130617,WSF2,107
50307,USW00014765,20130617,WSF5,139
50308,USW00014765,20130617,WT03,1
50309,USW00014765,20130618,TMAX,267
50310,USW00014765,20130618,TMIN,150
50311,USW00014765,20130618,PRCP,79
50312,USW00014765,20130618,SNOW,0
50313,USW00014765,20130618,SNWD,0
50314,USW00014765,20130618,AWND,26
50315,USW00014765,20130618,TAVG,199
50316,USW00014765,20130618,WDF2,40
50317,USW00014765,20130618,WDF5,30
50318,USW00014765,20130618,WSF2,112
50319,USW00014765,20130618,WSF5,130
50320,USW00014765,20130619,TMAX,244
50321,USW00014765,20130619,TMIN,139
50322,USW00014765,20130619,PRCP,3
50323,USW00014765,20130619,SNOW,0
50324,USW00014765,20130619,SNWD,0
50325,USW00014765,20130619,AWND,38
50326,USW00014765,20130619,TAVG,182
50327,USW00014765,20130619,WDF2,10
50328,USW00014765,20130619,WDF5,10
50329,USW00014765,20130619,WSF2,76
50330,USW00014765,20130619,WSF5,98
50331,USW00014765,20130620,TMAX,261
50332,USW00014765,20130620,TMIN,117
50333,USW00014765,20130620,PRCP,0
50334,USW00014765,20130620,SNOW,0
50335,USW00014765,20130620,SNWD,0
50336,USW00014765,20130620,AWND,26
50337,USW00014765,20130620,TAVG,189
50338,USW00014765,20130620,WDF2,200
50339,USW00014765,20130620,WDF5,200
50340,USW00014765,20130620,WSF2,81
50341,USW00014765,20130620,WSF5,107
50342,USW00014765,20130620,WT01,1
50343,USW00014765,20130621,TMAX,278
50344,USW00014765,20130621,TMIN,139
50345,USW00014765,20130621,PRCP,0
50346,USW00014765,20130621,SNOW,0
50347,USW00014765,20130621,SNWD,0
50348,USW00014765,20130621,AWND,38
50349,USW00014765,20130621,TAVG,206
50350,USW00014765,20130621,WDF2,200
50351,USW00014765,20130621,WDF5,210
50352,USW00014765,20130621,WSF2,81
50353,USW00014765,20130621,WSF5,98
50354,USW00014765,20130622,TMAX,283
50355,USW00014765,20130622,TMIN,161
50356,USW00014765,20130622,PRCP,0
50357,USW00014765,20130622,SNOW,0
50358,USW00014765,20130622,SNWD,0
50359,USW00014765,20130622,AWND,38
50360,USW00014765,20130622,TAVG,217
50361,USW00014765,20130622,WDF2,190
50362,USW00014765,20130622,WDF5,150
50363,USW00014765,20130622,WSF2,76
50364,USW00014765,20130622,WSF5,103
50365,USW00014765,20130623,TMAX,306
50366,USW00014765,20130623,TMIN,172
50367,USW00014765,20130623,PRCP,0
50368,USW00014765,20130623,SNOW,0
50369,USW00014765,20130623,SNWD,0
50370,USW00014765,20130623,AWND,44
50371,USW00014765,20130623,TAVG,230
50372,USW00014765,20130623,WDF2,230
50373,USW00014765,20130623,WDF5,220
50374,USW00014765,20130623,WSF2,94
50375,USW00014765,20130623,WSF5,125
50376,USW00014765,20130624,TMAX,339
50377,USW00014765,20130624,TMIN,211
50378,USW00014765,20130624,PRCP,0
50379,USW00014765,20130624,SNOW,0
50380,USW00014765,20130624,SNWD,0
50381,USW00014765,20130624,AWND,39
50382,USW00014765,20130624,TAVG,268
50383,USW00014765,20130624,WDF2,290
50384,USW00014765,20130624,WDF5,300
50385,USW00014765,20130624,WSF2,116
50386,USW00014765,20130624,WSF5,170
50387,USW00014765,20130624,WT03,1
50388,USW00014765,20130625,TMAX,333
50389,USW00014765,20130625,TMIN,206
50390,USW00014765,20130625,PRCP,0
50391,USW00014765,20130625,SNOW,0
50392,USW00014765,20130625,SNWD,0
50393,USW00014765,20130625,AWND,36
50394,USW00014765,20130625,TAVG,261
50395,USW00014765,20130625,WDF2,220
50396,USW00014765,20130625,WDF5,210
50397,USW00014765,20130625,WSF2,81
50398,USW00014765,20130625,WSF5,107
50399,USW00014765,20130626,TMAX,311
50400,USW00014765,20130626,TMIN,222
50401,USW00014765,20130626,PRCP,0
50402,USW00014765,20130626,SNOW,0
50403,USW00014765,20130626,SNWD,0
50404,USW00014765,20130626,AWND,29
50405,USW00014765,20130626,TAVG,261
50406,USW00014765,20130626,WDF2,260
50407,USW00014765,20130626,WDF5,260
50408,USW00014765,20130626,WSF2,76
50409,USW00014765,20130626,WSF5,103
50410,USW00014765,20130626,WT01,1
50411,USW00014765,20130627,TMAX,233
50412,USW00014765,20130627,TMIN,189
50413,USW00014765,20130627,PRCP,18
50414,USW00014765,20130627,SNOW,0
50415,USW00014765,20130627,SNWD,0
50416,USW00014765,20130627,AWND,24
50417,USW00014765,20130627,TAVG,219
50418,USW00014765,20130627,WDF2,80
50419,USW00014765,20130627,WDF5,70
50420,USW00014765,20130627,WSF2,45
50421,USW00014765,20130627,WSF5,58
50422,USW00014765,20130628,TMAX,267
50423,USW00014765,20130628,TMIN,194
50424,USW00014765,20130628,PRCP,119
50425,USW00014765,20130628,SNOW,0
50426,USW00014765,20130628,SNWD,0
50427,USW00014765,20130628,AWND,44
50428,USW00014765,20130628,TAVG,220
50429,USW00014765,20130628,WDF2,190
50430,USW00014765,20130628,WDF5,200
50431,USW00014765,20130628,WSF2,94
50432,USW00014765,20130628,WSF5,116
50433,USW00014765,20130629,TMAX,272
50434,USW00014765,20130629,TMIN,206
50435,USW00014765,20130629,PRCP,10
50436,USW00014765,20130629,SNOW,0
50437,USW00014765,20130629,SNWD,0
50438,USW00014765,20130629,AWND,47
50439,USW00014765,20130629,TAVG,229
50440,USW00014765,20130629,WDF2,190
50441,USW00014765,20130629,WDF5,190
50442,USW00014765,20130629,WSF2,98
50443,USW00014765,20130629,WSF5,125
50444,USW00014765,20130629,WT01,1
50445,USW00014765,20130630,TMAX,267
50446,USW00014765,20130630,TMIN,211
50447,USW00014765,20130630,PRCP,46
50448,USW00014765,20130630,SNOW,0
50449,USW00014765,20130630,SNWD,0
50450,USW00014765,20130630,AWND,39
50451,USW00014765,20130630,TAVG,229
50452,USW00014765,20130630,WDF2,190
50453,USW00014765,20130630,WDF5,200
50454,USW00014765,20130630,WSF2,76
50455,USW00014765,20130630,WSF5,98
50456,USW00014765,20130701,TMAX,267
50457,USW00014765,20130701,TMIN,217
50458,USW00014765,20130701,PRCP,58
50459,USW00014765,20130701,SNOW,0
50460,USW00014765,20130701,SNWD,0
50461,USW00014765,20130701,AWND,39
50462,USW00014765,20130701,TAVG,232
50463,USW00014765,20130701,WDF2,200
50464,USW00014765,20130701,WDF5,170
50465,USW00014765,20130701,WSF2,81
50466,USW00014765,20130701,WSF5,103
50467,USW00014765,20130701,WT01,1
50468,USW00014765,20130702,TMAX,283
50469,USW00014765,20130702,TMIN,222
50470,USW00014765,20130702,PRCP,0
50471,USW00014765,20130702,SNOW,0
50472,USW00014765,20130702,SNWD,0
50473,USW00014765,20130702,AWND,45
50474,USW00014765,20130702,TAVG,241
50475,USW00014765,20130702,WDF2,230
50476,USW00014765,20130702,WDF5,240
50477,USW00014765,20130702,WSF2,76
50478,USW00014765,20130702,WSF5,107
50479,USW00014765,20130702,WT01,1
50480,USW00014765,20130703,TMAX,311
50481,USW00014765,20130703,TMIN,217
50482,USW00014765,20130703,PRCP,0
50483,USW00014765,20130703,SNOW,0
50484,USW00014765,20130703,SNWD,0
50485,USW00014765,20130703,AWND,44
50486,USW00014765,20130703,TAVG,253
50487,USW00014765,20130703,WDF2,240
50488,USW00014765,20130703,WDF5,260
50489,USW00014765,20130703,WSF2,94
50490,USW00014765,20130703,WSF5,125
50491,USW00014765,20130704,TMAX,322
50492,USW00014765,20130704,TMIN,233
50493,USW00014765,20130704,PRCP,0
50494,USW00014765,20130704,SNOW,0
50495,USW00014765,20130704,SNWD,0
50496,USW00014765,20130704,AWND,39
50497,USW00014765,20130704,TAVG,273
50498,USW00014765,20130704,WDF2,240
50499,USW00014765,20130704,WDF5,240
50500,USW00014765,20130704,WSF2,76
50501,USW00014765,20130704,WSF5,103
50502,USW00014765,20130705,TMAX,339
50503,USW00014765,20130705,TMIN,239
50504,USW00014765,20130705,PRCP,0
50505,USW00014765,20130705,SNOW,0
50506,USW00014765,20130705,SNWD,0
50507,USW00014765,20130705,AWND,44
50508,USW00014765,20130705,TAVG,280
50509,USW00014765,20130705,WDF2,240
50510,USW00014765,20130705,WDF5,230
50511,USW00014765,20130705,WSF2,81
50512,USW00014765,20130705,WSF5,107
50513,USW00014765,20130705,WT08,1
50514,USW00014765,20130706,TMAX,339
50515,USW00014765,20130706,TMIN,239
50516,USW00014765,20130706,PRCP,0
50517,USW00014765,20130706,SNOW,0
50518,USW00014765,20130706,SNWD,0
50519,USW00014765,20130706,AWND,38
50520,USW00014765,20130706,TAVG,283
50521,USW00014765,20130706,WDF2,250
50522,USW00014765,20130706,WDF5,260
50523,USW00014765,20130706,WSF2,76
50524,USW00014765,20130706,WSF5,98
50525,USW00014765,20130707,TMAX,350
50526,USW00014765,20130707,TMIN,239
50527,USW00014765,20130707,PRCP,0
50528,USW00014765,20130707,SNOW,0
50529,USW00014765,20130707,SNWD,0
50530,USW00014765,20130707,AWND,31
50531,USW00014765,20130707,TAVG,289
50532,USW00014765,20130707,WDF2,210
50533,USW00014765,20130707,WDF5,220
50534,USW00014765,20130707,WSF2,89
50535,USW00014765,20130707,WSF5,107
50536,USW00014765,20130708,TMAX,333
50537,USW00014765,20130708,TMIN,211
50538,USW00014765,20130708,PRCP,0
50539,USW00014765,20130708,SNOW,0
50540,USW00014765,20130708,SNWD,0
50541,USW00014765,20130708,AWND,37
50542,USW00014765,20130708,TAVG,278
50543,USW00014765,20130708,WDF2,260
50544,USW00014765,20130708,WDF5,260
50545,USW00014765,20130708,WSF2,72
50546,USW00014765,20130708,WSF5,94
50547,USW00014765,20130709,TMAX,261
50548,USW00014765,20130709,TMIN,200
50549,USW00014765,20130709,PRCP,18
50550,USW00014765,20130709,SNOW,0
50551,USW00014765,20130709,SNWD,0
50552,USW00014765,20130709,AWND,20
50553,USW00014765,20130709,TAVG,227
50554,USW00014765,20130709,WDF2,240
50555,USW00014765,20130709,WDF5,250
50556,USW00014765,20130709,WSF2,67
50557,USW00014765,20130709,WSF5,76
50558,USW00014765,20130710,TMAX,294
50559,USW00014765,20130710,TMIN,228
50560,USW00014765,20130710,PRCP,0
50561,USW00014765,20130710,SNOW,0
50562,USW00014765,20130710,SNWD,0
50563,USW00014765,20130710,AWND,34
50564,USW00014765,20130710,TAVG,245
50565,USW00014765,20130710,WDF2,190
50566,USW00014765,20130710,WDF5,180
50567,USW00014765,20130710,WSF2,89
50568,USW00014765,20130710,WSF5,107
50569,USW00014765,20130711,TMAX,261
50570,USW00014765,20130711,TMIN,217
50571,USW00014765,20130711,PRCP,109
50572,USW00014765,20130711,SNOW,0
50573,USW00014765,20130711,SNWD,0
50574,USW00014765,20130711,AWND,29
50575,USW00014765,20130711,TAVG,245
50576,USW00014765,20130711,WDF2,340
50577,USW00014765,20130711,WDF5,350
50578,USW00014765,20130711,WSF2,72
50579,USW00014765,20130711,WSF5,94
50580,USW00014765,20130712,TMAX,256
50581,USW00014765,20130712,TMIN,194
50582,USW00014765,20130712,PRCP,0
50583,USW00014765,20130712,SNOW,0
50584,USW00014765,20130712,SNWD,0
50585,USW00014765,20130712,AWND,52
50586,USW00014765,20130712,TAVG,232
50587,USW00014765,20130712,WDF2,40
50588,USW00014765,20130712,WDF5,30
50589,USW00014765,20130712,WSF2,98
50590,USW00014765,20130712,WSF5,116
50591,USW00014765,20130713,TMAX,261
50592,USW00014765,20130713,TMIN,189
50593,USW00014765,20130713,PRCP,18
50594,USW00014765,20130713,SNOW,0
50595,USW00014765,20130713,SNWD,0
50596,USW00014765,20130713,AWND,21
50597,USW00014765,20130713,TAVG,214
50598,USW00014765,20130713,WDF2,40
50599,USW00014765,20130713,WDF5,40
50600,USW00014765,20130713,WSF2,45
50601,USW00014765,20130713,WSF5,54
50602,USW00014765,20130713,WT01,1
50603,USW00014765,20130714,TMAX,333
50604,USW00014765,20130714,TMIN,222
50605,USW00014765,20130714,PRCP,0
50606,USW00014765,20130714,SNOW,0
50607,USW00014765,20130714,SNWD,0
50608,USW00014765,20130714,AWND,27
50609,USW00014765,20130714,TAVG,268
50610,USW00014765,20130714,WDF2,280
50611,USW00014765,20130714,WDF5,270
50612,USW00014765,20130714,WSF2,67
50613,USW00014765,20130714,WSF5,81
50614,USW00014765,20130714,WT01,1
50615,USW00014765,20130715,TMAX,344
50616,USW00014765,20130715,TMIN,244
50617,USW00014765,20130715,PRCP,0
50618,USW00014765,20130715,SNOW,0
50619,USW00014765,20130715,SNWD,0
50620,USW00014765,20130715,AWND,26
50621,USW00014765,20130715,TAVG,291
50622,USW00014765,20130715,WDF2,300
50623,USW00014765,20130715,WDF5,330
50624,USW00014765,20130715,WSF2,63
50625,USW00014765,20130715,WSF5,81
50626,USW00014765,20130716,TMAX,350
50627,USW00014765,20130716,TMIN,244
50628,USW00014765,20130716,PRCP,0
50629,USW00014765,20130716,SNOW,0
50630,USW00014765,20130716,SNWD,0
50631,USW00014765,20130716,AWND,30
50632,USW00014765,20130716,TAVG,293
50633,USW00014765,20130716,WDF2,360
50634,USW00014765,20130716,WDF5,360
50635,USW00014765,20130716,WSF2,72
50636,USW00014765,20130716,WSF5,94
50637,USW00014765,20130717,TMAX,317
50638,USW00014765,20130717,TMIN,228
50639,USW00014765,20130717,PRCP,0
50640,USW00014765,20130717,SNOW,0
50641,USW00014765,20130717,SNWD,0
50642,USW00014765,20130717,AWND,32
50643,USW00014765,20130717,TAVG,275
50644,USW00014765,20130717,WDF2,150
50645,USW00014765,20130717,WDF5,150
50646,USW00014765,20130717,WSF2,72
50647,USW00014765,20130717,WSF5,94
50648,USW00014765,20130717,WT01,1
50649,USW00014765,20130718,TMAX,356
50650,USW00014765,20130718,TMIN,250
50651,USW00014765,20130718,PRCP,0
50652,USW00014765,20130718,SNOW,0
50653,USW00014765,20130718,SNWD,0
50654,USW00014765,20130718,AWND,30
50655,USW00014765,20130718,TAVG,289
50656,USW00014765,20130718,WDF2,150
50657,USW00014765,20130718,WDF5,310
50658,USW00014765,20130718,WSF2,63
50659,USW00014765,20130718,WSF5,89
50660,USW00014765,20130719,TMAX,367
50661,USW00014765,20130719,TMIN,250
50662,USW00014765,20130719,PRCP,0
50663,USW00014765,20130719,SNOW,0
50664,USW00014765,20130719,SNWD,0
50665,USW00014765,20130719,AWND,48
50666,USW00014765,20130719,TAVG,299
50667,USW00014765,20130719,WDF2,220
50668,USW00014765,20130719,WDF5,260
50669,USW00014765,20130719,WSF2,98
50670,USW00014765,20130719,WSF5,134
50671,USW00014765,20130720,TMAX,350
50672,USW00014765,20130720,TMIN,239
50673,USW00014765,20130720,PRCP,28
50674,USW00014765,20130720,SNOW,0
50675,USW00014765,20130720,SNWD,0
50676,USW00014765,20130720,AWND,39
50677,USW00014765,20130720,TAVG,293
50678,USW00014765,20130720,WDF2,300
50679,USW00014765,20130720,WDF5,290
50680,USW00014765,20130720,WSF2,103
50681,USW00014765,20130720,WSF5,134
50682,USW00014765,20130721,TMAX,283
50683,USW00014765,20130721,TMIN,206
50684,USW00014765,20130721,PRCP,30
50685,USW00014765,20130721,SNOW,0
50686,USW00014765,20130721,SNWD,0
50687,USW00014765,20130721,AWND,22
50688,USW00014765,20130721,TAVG,248
50689,USW00014765,20130721,WDF2,160
50690,USW00014765,20130721,WDF5,150
50691,USW00014765,20130721,WSF2,45
50692,USW00014765,20130721,WSF5,67
50693,USW00014765,20130721,WT01,1
50694,USW00014765,20130722,TMAX,289
50695,USW00014765,20130722,TMIN,206
50696,USW00014765,20130722,PRCP,0
50697,USW00014765,20130722,SNOW,0
50698,USW00014765,20130722,SNWD,0
50699,USW00014765,20130722,AWND,22
50700,USW00014765,20130722,TAVG,242
50701,USW00014765,20130722,WDF2,150
50702,USW00014765,20130722,WDF5,180
50703,USW00014765,20130722,WSF2,58
50704,USW00014765,20130722,WSF5,67
50705,USW00014765,20130722,WT01,1
50706,USW00014765,20130723,TMAX,311
50707,USW00014765,20130723,TMIN,228
50708,USW00014765,20130723,PRCP,43
50709,USW00014765,20130723,SNOW,0
50710,USW00014765,20130723,SNWD,0
50711,USW00014765,20130723,AWND,38
50712,USW00014765,20130723,TAVG,254
50713,USW00014765,20130723,WDF2,220
50714,USW00014765,20130723,WDF5,220
50715,USW00014765,20130723,WSF2,94
50716,USW00014765,20130723,WSF5,116
50717,USW00014765,20130723,WT01,1
50718,USW00014765,20130724,TMAX,306
50719,USW00014765,20130724,TMIN,217
50720,USW00014765,20130724,PRCP,0
50721,USW00014765,20130724,SNOW,0
50722,USW00014765,20130724,SNWD,0
50723,USW00014765,20130724,AWND,31
50724,USW00014765,20130724,TAVG,257
50725,USW00014765,20130724,WDF2,10
50726,USW00014765,20130724,WDF5,10
50727,USW00014765,20130724,WSF2,94
50728,USW00014765,20130724,WSF5,107
50729,USW00014765,20130725,TMAX,217
50730,USW00014765,20130725,TMIN,156
50731,USW00014765,20130725,PRCP,183
50732,USW00014765,20130725,SNOW,0
50733,USW00014765,20130725,SNWD,0
50734,USW00014765,20130725,AWND,58
50735,USW00014765,20130725,TAVG,192
50736,USW00014765,20130725,WDF2,10
50737,USW00014765,20130725,WDF5,10
50738,USW00014765,20130725,WSF2,94
50739,USW00014765,20130725,WSF5,112
50740,USW00014765,20130725,WT01,1
50741,USW00014765,20130726,TMAX,228
50742,USW00014765,20130726,TMIN,161
50743,USW00014765,20130726,PRCP,84
50744,USW00014765,20130726,SNOW,0
50745,USW00014765,20130726,SNWD,0
50746,USW00014765,20130726,AWND,44
50747,USW00014765,20130726,TAVG,179
50748,USW00014765,20130726,WDF2,350
